,duration,flag_OTH,flag_REJ,flag_RSTO,flag_RSTR,flag_S0,flag_S1,flag_S2,flag_S3,flag_SF,flag_SH,src_bytes,dst_bytes,hot,logged_in,num_compromised,root_shell,num_access_files,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class,source
5716,0,0,0,0,0,0,0,0,0,1,0,200,267,0,1,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59,255,1.0,0.0,0.02,0.02,0.02,0.0,0.0,0.0,1,original
6860,0,0,0,0,0,0,0,0,0,1,0,293,491,0,1,0,0,0,34,41,0.0,0.0,0.0,0.0,1.0,0.0,0.12,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
1090,0,0,0,0,0,0,0,0,0,1,0,285,671,0,1,0,0,0,20,20,0.05,0.05,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
2644,0,0,0,0,0,0,0,0,0,1,0,358,388,0,1,0,0,0,1,6,0.0,0.0,0.0,0.0,1.0,0.0,0.33,1,255,1.0,0.0,1.0,0.06,0.0,0.01,0.0,0.0,1,original
1372,0,0,0,0,0,0,0,0,0,1,0,174,5916,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,67,255,1.0,0.0,0.01,0.02,0.01,0.0,0.0,0.0,1,original
6105,0,0,0,0,0,0,0,0,0,1,0,324,344,0,1,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,1,original
1317,0,0,0,0,0,0,0,0,0,1,0,224,1493,0,1,0,0,0,12,25,0.0,0.0,0.0,0.0,1.0,0.0,0.12,27,255,1.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0,1,original
622,0,0,0,0,0,0,0,0,0,1,0,218,36749,0,1,0,0,0,5,6,0.0,0.0,0.0,0.0,1.0,0.0,0.33,61,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,1,original
1419,0,0,0,0,0,0,0,0,0,1,0,205,318,0,1,0,0,0,5,6,0.0,0.0,0.0,0.0,1.0,0.0,0.33,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
1541,0,0,0,0,0,0,0,0,0,1,0,265,8646,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,255,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,1,original
8030,0,0,0,0,0,0,0,0,0,1,0,232,431,0,1,0,0,0,1,5,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1,145,1.0,0.0,1.0,0.1,0.0,0.01,0.0,0.0,1,original
4127,0,0,0,0,0,0,0,0,0,1,0,319,879,0,1,0,0,0,13,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,1,original
6049,0,0,0,0,0,0,0,0,0,1,0,226,3846,0,1,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,255,1.0,0.0,0.14,0.04,0.0,0.0,0.0,0.0,1,original
1965,0,0,0,0,0,0,0,0,0,1,0,302,5166,0,1,0,0,0,5,7,0.0,0.0,0.0,0.0,1.0,0.0,0.29,174,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,original
2718,0,0,0,0,0,0,0,0,0,1,0,229,770,0,1,0,0,0,18,20,0.0,0.0,0.0,0.0,1.0,0.0,0.1,18,255,1.0,0.0,0.06,0.05,0.0,0.0,0.0,0.0,1,original
3132,0,0,0,0,0,0,0,0,0,1,0,54540,8314,2,1,1,0,0,4,5,0.0,0.0,0.0,0.2,1.0,0.0,0.4,101,101,1.0,0.0,0.01,0.0,0.0,0.0,0.05,0.05,0,original
1410,0,0,0,0,0,0,0,0,0,1,0,335,1721,0,1,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33,255,1.0,0.0,0.03,0.06,0.0,0.0,0.0,0.0,1,original
2126,0,0,0,0,0,0,0,0,0,1,0,306,1437,0,1,0,0,0,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,62,255,1.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,1,original
3463,0,0,0,0,0,0,0,0,0,1,0,201,1856,0,1,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
889,0,0,0,0,0,0,0,0,0,1,0,258,6627,0,1,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,118,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,1,original
5738,0,0,0,0,0,0,0,0,0,1,0,215,1379,0,1,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,1,original
7207,0,0,0,0,0,0,0,0,0,1,0,244,2316,0,1,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26,255,1.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,1,original
7976,0,0,0,0,0,0,0,0,0,1,0,316,269,0,1,0,0,0,15,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61,255,1.0,0.0,0.02,0.1,0.0,0.0,0.75,0.76,1,original
2127,0,0,0,0,0,0,0,0,0,1,0,228,1899,0,1,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,1,original
7992,0,0,0,0,0,0,0,0,0,1,0,243,1694,0,1,0,0,0,8,26,0.0,0.0,0.0,0.0,1.0,0.0,0.08,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
7891,0,0,0,0,0,0,0,0,0,1,0,215,1080,0,1,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53,255,1.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,1,original
196,0,0,0,0,0,0,0,0,0,1,0,205,253,0,1,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
4614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8,255,1.0,0.0,0.12,0.08,0.0,0.0,1.0,0.99,1,original
3751,0,0,0,0,0,0,0,0,0,1,0,255,1249,0,1,0,0,0,3,6,0.0,0.0,0.0,0.0,1.0,0.0,0.33,42,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,1,original
415,0,0,0,0,0,0,0,0,0,1,0,268,656,0,1,0,0,0,1,26,0.0,0.0,0.0,0.0,1.0,0.0,0.08,1,255,1.0,0.0,1.0,0.08,0.0,0.0,0.0,0.0,1,original
8095,0,0,0,0,0,0,0,0,0,1,0,223,488,0,1,0,0,0,19,19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
2860,0,0,0,0,0,0,0,0,0,1,0,250,267,0,1,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,150,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,1,original
7312,0,0,0,0,0,0,0,0,0,1,0,161,6684,0,1,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,1,original
4919,0,0,0,0,0,0,0,0,0,1,0,217,10384,0,1,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
432,0,0,0,0,0,0,0,0,0,1,0,54540,8314,2,1,1,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,175,175,1.0,0.0,0.01,0.0,0.0,0.0,0.06,0.06,0,original
2903,0,0,0,0,0,0,0,0,0,1,0,246,789,0,1,0,0,0,2,24,0.0,0.0,0.0,0.0,1.0,0.0,0.08,14,255,1.0,0.0,0.07,0.02,0.0,0.0,0.0,0.0,1,original
2918,0,0,0,0,0,0,0,0,0,1,0,234,2501,0,1,0,0,0,26,29,0.0,0.0,0.0,0.0,1.0,0.0,0.1,46,131,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,1,original
7540,0,0,0,0,0,0,0,0,0,1,0,251,5199,0,1,0,0,0,15,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15,255,1.0,0.0,0.07,0.01,0.0,0.01,0.0,0.0,1,original
2263,0,0,0,0,0,0,0,0,0,1,0,225,3895,0,1,0,0,0,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,27,255,1.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0,1,original
4951,0,0,0,0,0,0,0,0,0,1,0,316,912,0,1,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22,255,1.0,0.0,0.05,0.03,0.0,0.0,0.0,0.01,1,original
2069,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,118,16,1.0,1.0,0.0,0.0,0.14,0.06,0.0,255,20,0.08,0.06,0.0,0.0,1.0,1.0,0.0,0.0,0,original
7274,0,0,0,0,0,0,0,0,0,1,0,385,361,0,1,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75,231,1.0,0.0,0.01,0.19,0.0,0.0,0.08,0.7,1,original
5015,0,0,0,0,0,0,0,0,0,1,0,199,986,0,1,0,0,0,5,10,0.0,0.0,0.0,0.0,1.0,0.0,0.2,14,255,1.0,0.0,0.07,0.05,0.0,0.0,0.0,0.0,1,original
5339,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,267,19,1.0,1.0,0.0,0.0,0.07,0.05,0.0,255,19,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0,original
1108,0,0,0,0,0,0,0,0,0,1,0,322,9457,0,1,0,0,0,19,19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65,255,1.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,1,original
5709,0,0,0,0,0,0,0,0,0,1,0,306,376,0,1,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,131,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,original
7933,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,245,0.96,0.01,0.0,0.0,0.0,0.0,0.02,0.02,1,original
2571,0,0,0,0,0,0,0,0,0,1,0,353,7659,0,1,0,0,0,12,13,0.0,0.0,0.0,0.0,1.0,0.0,0.15,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
5389,0,0,0,0,0,0,0,0,0,1,0,224,576,0,1,0,0,0,16,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
5379,0,0,0,0,0,0,0,0,0,1,0,244,7848,0,1,0,0,0,7,13,0.0,0.0,0.0,0.0,1.0,0.0,0.31,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
2592,0,0,0,0,0,0,0,0,0,1,0,285,720,0,1,0,0,0,36,36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
1195,0,0,0,0,0,0,0,0,0,1,0,223,338,0,1,0,0,0,6,8,0.0,0.0,0.0,0.0,1.0,0.0,0.25,6,255,1.0,0.0,0.17,0.06,0.0,0.0,0.0,0.0,1,original
5235,0,0,0,0,0,0,0,0,0,1,0,224,1645,0,1,0,0,0,3,8,0.0,0.0,0.0,0.0,1.0,0.0,0.25,178,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,original
4594,0,0,0,0,0,0,0,0,0,1,0,240,422,0,1,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
604,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,83,206,1.0,0.0,0.01,0.02,0.0,0.0,0.83,0.93,1,original
2691,0,0,0,0,0,0,0,0,0,1,0,293,1193,0,1,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,124,231,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,original
880,0,0,0,0,0,0,0,0,0,1,0,278,1141,0,1,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,15,1.0,0.0,0.5,0.27,0.0,0.07,0.0,0.0,1,original
1219,0,0,0,0,0,0,0,0,0,1,0,146,20006,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22,255,1.0,0.0,0.05,0.06,0.0,0.01,0.0,0.01,1,original
2722,0,0,0,0,0,0,0,0,0,1,0,309,7732,0,1,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11,255,1.0,0.0,0.09,0.02,0.0,0.0,0.0,0.0,1,original
6426,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.5,0.33,0.0,0.0,1.0,0.0,0.67,15,255,1.0,0.0,0.13,0.04,0.07,0.0,0.0,0.0,1,original
6977,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,125,2,1.0,1.0,0.0,0.0,0.02,0.07,0.0,255,2,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0,original
6470,0,0,0,0,1,0,0,0,0,0,0,54060,7300,1,1,0,0,0,5,5,0.0,0.0,0.2,0.2,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0,original
7001,0,0,0,0,0,0,0,0,0,1,0,334,4279,0,1,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15,255,1.0,0.0,0.07,0.02,0.0,0.0,0.0,0.0,1,original
2223,0,0,0,0,0,0,0,0,0,1,0,212,728,0,1,0,0,0,6,11,0.0,0.0,0.0,0.0,1.0,0.0,0.36,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
5909,0,0,0,0,0,0,0,0,0,1,0,260,828,0,1,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
7765,0,0,0,0,0,0,0,0,0,1,0,289,525,0,1,0,0,0,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.75,77,255,1.0,0.0,0.01,0.07,0.01,0.01,0.0,0.0,1,original
3589,0,0,0,0,0,0,0,0,0,1,0,244,611,0,1,0,0,0,14,15,0.0,0.0,0.0,0.0,1.0,0.0,0.13,46,255,1.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,1,original
5283,0,0,0,0,0,0,0,0,0,1,0,211,976,0,1,0,0,0,25,29,0.0,0.0,0.0,0.0,1.0,0.0,0.07,25,255,1.0,0.0,0.04,0.02,0.0,0.01,0.0,0.0,1,original
6306,0,0,0,0,0,0,0,0,0,1,0,309,383,0,1,0,0,0,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
3532,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,117,19,1.0,1.0,0.0,0.0,0.16,0.05,0.0,255,4,0.02,0.06,0.0,0.0,1.0,1.0,0.0,0.0,0,original
1706,0,0,0,0,0,0,0,0,0,1,0,333,12085,0,1,0,0,0,3,3,0.33,0.33,0.0,0.0,1.0,0.0,0.0,3,255,1.0,0.0,0.33,0.02,0.33,0.01,0.0,0.03,1,original
1158,0,0,0,0,0,0,0,0,0,1,0,275,604,0,1,0,0,0,1,37,0.0,0.0,0.0,0.0,1.0,0.0,0.11,11,255,1.0,0.0,0.09,0.05,0.09,0.0,0.0,0.0,1,original
4888,0,0,0,0,0,0,0,0,0,1,0,259,870,0,1,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
6755,0,0,0,0,0,0,0,0,0,1,0,224,33586,0,1,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
6370,0,0,0,0,0,0,0,0,0,1,0,300,1380,0,1,0,0,0,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,255,228,0.89,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1,original
4439,0,0,0,0,0,0,0,1,0,0,0,236,0,2,1,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3,255,1.0,0.0,0.33,0.04,0.33,0.0,0.0,0.0,1,original
2699,0,0,0,0,0,0,0,0,0,1,0,339,11763,0,1,0,0,0,15,16,0.0,0.0,0.0,0.0,1.0,0.0,0.12,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
5190,0,0,0,0,0,0,0,0,0,1,0,245,266,0,1,0,0,0,1,8,0.0,0.0,0.0,0.0,1.0,0.0,0.25,22,255,1.0,0.0,0.05,0.03,0.0,0.0,0.0,0.0,1,original
2598,0,0,0,0,0,0,0,0,0,1,0,211,2333,0,1,0,0,0,5,6,0.0,0.0,0.0,0.0,1.0,0.0,0.33,27,255,1.0,0.0,0.04,0.04,0.0,0.01,0.0,0.0,1,original
5483,0,0,0,0,0,0,0,0,0,1,0,197,873,0,1,0,0,0,22,31,0.0,0.0,0.0,0.0,1.0,0.0,0.06,22,255,1.0,0.0,0.05,0.03,0.0,0.0,0.0,0.0,1,original
6481,0,0,0,0,0,0,0,0,0,1,0,225,18278,0,1,0,0,0,4,22,0.0,0.0,0.0,0.0,1.0,0.0,0.14,4,255,1.0,0.0,0.25,0.03,0.0,0.0,0.0,0.0,1,original
1979,0,0,0,0,0,0,0,0,0,1,0,235,1695,0,1,0,0,0,10,28,0.0,0.0,0.0,0.0,1.0,0.0,0.07,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
3504,0,0,0,0,0,0,0,0,0,1,0,313,2252,0,1,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,199,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,1,original
5717,0,0,0,0,0,0,0,0,0,1,0,217,1511,0,1,0,0,0,3,19,0.33,0.11,0.0,0.0,1.0,0.0,0.16,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
1782,0,0,0,0,0,0,0,0,0,1,0,249,1820,0,1,0,0,0,9,16,0.0,0.0,0.0,0.0,1.0,0.0,0.19,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
5464,0,0,0,0,0,0,0,0,0,1,0,54540,8314,2,1,1,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18,18,1.0,0.0,0.06,0.0,0.0,0.0,0.06,0.06,0,original
2851,0,0,0,0,0,0,0,0,0,1,0,216,280,0,1,0,0,0,6,12,0.0,0.0,0.0,0.0,1.0,0.0,0.17,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
4139,0,0,0,0,0,0,0,0,0,1,0,207,1350,0,1,0,0,0,25,25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,1,original
904,0,0,0,0,0,0,0,0,0,1,0,250,3589,0,1,0,0,0,13,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
1446,0,0,0,0,0,0,0,0,0,1,0,216,260,0,1,0,0,0,34,34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34,255,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,1,original
7614,0,0,0,0,0,0,0,0,0,1,0,148,10344,0,1,0,0,0,1,17,0.0,0.0,0.0,0.0,1.0,0.0,0.12,10,255,1.0,0.0,0.1,0.01,0.0,0.0,0.0,0.0,1,original
6920,0,0,0,0,0,0,0,0,0,1,0,226,2663,0,1,0,0,0,3,24,0.0,0.0,0.0,0.0,1.0,0.0,0.21,141,255,1.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,1,original
1995,0,0,0,0,0,0,0,0,0,1,0,237,3381,0,1,0,0,0,1,44,0.0,0.0,0.0,0.0,1.0,0.0,0.09,48,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,1,original
6540,0,0,0,0,0,0,0,0,0,1,0,161,13352,0,1,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68,68,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,original
6957,0,0,0,0,0,0,0,0,0,1,0,222,3594,0,1,0,0,0,61,61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
7725,0,0,0,0,0,0,0,0,0,1,0,301,511,0,1,0,0,0,31,51,0.0,0.0,0.0,0.0,1.0,0.0,0.06,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
1784,0,0,0,0,0,0,0,0,0,1,0,189,3865,0,1,0,0,0,29,48,0.0,0.0,0.0,0.0,1.0,0.0,0.06,58,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,1,original
1565,0,0,0,0,0,0,0,0,0,1,0,220,434,0,1,0,0,0,10,17,0.0,0.0,0.0,0.0,1.0,0.0,0.24,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
4217,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,33,70,1.0,0.0,0.03,0.09,0.0,0.0,1.0,1.0,1,original
6997,0,0,0,0,0,0,0,0,0,1,0,340,1529,0,1,0,0,0,14,38,0.0,0.05,0.0,0.0,1.0,0.0,0.05,69,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,original
8071,0,0,0,0,0,0,0,0,0,1,0,308,1298,0,1,0,0,0,17,39,0.0,0.0,0.0,0.0,1.0,0.0,0.13,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
4275,0,0,0,0,0,0,0,0,0,1,0,210,1537,0,1,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,1,original
2453,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,81,255,1.0,0.0,0.01,0.15,0.0,0.0,0.95,0.98,1,original
5242,0,0,0,0,0,0,0,0,0,1,0,218,12235,0,1,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,255,1.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,1,original
3315,0,0,0,0,0,0,0,0,0,1,0,216,2100,0,1,0,0,0,4,29,0.0,0.0,0.0,0.0,1.0,0.0,0.21,4,252,1.0,0.0,0.25,0.05,0.0,0.0,0.0,0.0,1,original
4054,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,1.0,1.0,0.5,1.0,0.0,255,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,original
7997,0,0,0,0,0,0,0,0,0,1,0,219,4767,0,1,0,0,0,2,2,0.5,0.5,0.0,0.0,1.0,0.0,0.0,27,255,1.0,0.0,0.04,0.04,0.04,0.01,0.0,0.01,1,original
6455,0,0,0,0,0,0,0,0,0,1,0,307,20165,0,1,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,1,original
2465,140,0,0,0,0,0,0,0,0,1,0,448,549,0,1,0,0,0,1,9,0.0,0.0,0.0,0.0,1.0,0.0,0.22,22,255,1.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,1,original
3395,0,0,0,0,0,0,0,0,0,1,0,291,3643,0,1,0,0,0,16,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16,255,1.0,0.0,0.06,0.02,0.0,0.0,0.0,0.0,1,original
7013,0,0,0,0,0,0,0,0,0,1,0,204,283,0,1,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,94,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,original
5792,0,0,0,0,0,0,0,0,0,1,0,282,1227,0,1,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,166,166,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,original
7145,0,0,0,0,0,0,0,0,0,1,0,319,38506,0,1,0,0,0,8,9,0.0,0.0,0.0,0.0,1.0,0.0,0.22,42,255,1.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,1,original
8070,0,0,0,0,0,0,0,0,0,1,0,268,4175,0,1,0,0,0,14,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
4368,0,0,0,0,0,0,0,0,0,1,0,213,2669,0,1,0,0,0,17,18,0.0,0.0,0.0,0.0,1.0,0.0,0.11,154,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,original
4442,0,0,0,0,0,0,0,0,0,1,0,242,2327,0,1,0,0,0,5,7,0.0,0.0,0.0,0.0,1.0,0.0,0.43,53,231,1.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,1,original
4684,0,0,0,0,0,0,0,0,0,1,0,226,2904,0,1,0,0,0,33,33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
254,0,0,0,0,0,0,0,0,0,1,0,195,4768,0,1,0,0,0,2,2,0.5,0.5,0.0,0.0,1.0,0.0,0.0,168,255,1.0,0.0,0.01,0.01,0.01,0.01,0.0,0.0,1,original
4013,0,0,0,0,0,0,0,0,0,1,0,244,307,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81,81,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,original
1113,0,0,0,0,0,0,0,0,0,1,0,222,4675,0,1,0,0,0,11,12,0.0,0.0,0.0,0.0,1.0,0.0,0.17,126,255,1.0,0.0,0.01,0.02,0.01,0.0,0.0,0.0,1,original
2676,0,0,0,0,0,0,0,0,0,1,0,302,3909,0,1,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,255,1.0,0.0,0.5,0.02,0.0,0.0,0.0,0.0,1,original
7699,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,116,1,1.0,1.0,0.0,0.0,0.01,0.08,0.0,255,1,0.0,0.06,0.0,0.0,1.0,1.0,0.0,0.0,0,original
